City;ID;ICAO Code;IATA Code;Type;Airport Name;Latitude (Degrees);Longitude (Degrees);Continent;Local_code
Cajamarca 2;39625;SPGS;--;small_airport;Lagunas Airport;-6.900000095;-78.6333313;SA;--
Cajamarca;6223;SPJR;CJA;medium_airport;Mayor General FAP Armando Revoredo Iglesias Airport;-7.139180183;-78.48940277;SA;--
Cajati;35863;SIBF;--;small_airport;Bunge Fertilizantes Airport;-24.71916771;-48.11861038;SA;--
Cajazeiras;323824;BR-0263;--;small_airport;Pedro Vieira Moreira Airport;-6.882778;-38.615834;SA;SJZA
Cajeme;315225;MX-0045;--;small_airport;Club Aereo Del Yaqui Airport;27.447;-110.02;NA;ADY
Cajeme;321828;MX-0370;--;small_airport;La Huerta Airport;27.455281;-110.019717;NA;JMS
Cajeme;322557;MX-0386;--;small_airport;San Isidro Labrador Airport;27.370417;-109.908056;NA;SIL
Cajeme;324243;MX-0513;--;small_airport;Santa Cecilia Airport;27.369395;-109.938403;NA;SXA
Cajeme;324299;MX-0549;--;small_airport;Santa Anita del Yaqui Airport;27.312946;-109.881604;NA;SNY
Cajeme;324300;MX-0550;--;small_airport;Santa Barbara I Airport;27.476666;-109.979722;NA;STB
Cajeme;329697;MX-0924;--;small_airport;Tigre Airport;27.405496;-109.963084;NA;TGS
Cajeme;329713;MX-0935;--;small_airport;San Joaquin Aitport;27.352154;-109.965952;NA;SNQ
Cajeme;330744;MX-1022;--;small_airport;Teras Airport;27.226051;-110.00111;NA;TRX
Cajeme;331752;MX-1080;--;small_airport;Solidaridad Airport;27.391331;-110.01725;NA;SLD
Cajeme;331754;MX-1082;--;small_airport;Pueblo Yaqui Airport;27.313179;-110.018683;NA;PBY
Cajeme;332944;MX-1136;--;small_airport;Aeroservicios La Victoria Airport;27.405433;-109.959497;NA;ASV
Cajiga;40849;SK-213;--;small_airport;La Libélula Airport;4.919444;-74.055833;SA;CJI
Cajuru;45634;SSEF;--;small_airport;Fazenda Passaredo Airport;-21.326944;-47.231111;SA;--
Čakovec;29747;LDVC;--;small_airport;Čakovec Pribisla Airport;46.39189911;16.50029945;EU;--
Cal Nev Ari;8402;1L4;--;small_airport;Kidwell Airport;35.30550003;-114.8830032;NA;1L4
Calabar;2107;DNCA;CBQ;medium_airport;Margaret Ekpo International Airport;4.976019859;8.347200394;AF;--
Calai;318533;AO-0037;--;small_airport;Calai Airport;-17.878868;19.782762;AF;--
Calais-Dunkerque;28781;LFAS;--;small_airport;Falaise Airport;48.92720032;-0.144722;EU;--
Calais/Dunkerque;4050;LFAC;CQF;medium_airport;Calais-Dunkerque Airport;50.96210098;1.954759955;EU;--
Calakmul;319059;MX-0182;--;small_airport;Xpujil Airport;18.51111;-89.40226;NA;XJL
Calama;6007;SCCF;CJC;medium_airport;El Loa Airport;-22.49819946;-68.9036026;SA;--
Calamine;13190;6AR5;--;small_airport;Mc Donald's Airstrip;36.03469849;-91.3707962;NA;6AR5
Calang;310281;ID-0039;--;small_airport;Calang Airstrip;4.6132;95.6234;AS;--
Calapan City;32228;RPUK;--;small_airport;Calapan Airport;13.422641;121.201687;AS;--
Călărași;332084;MD-0004;--;small_airport;Călărași;47.2521452;28.2802413;EU;--
Calatabiano (CT);298700;IT-0010;--;small_airport;Aviosuperficie Angelo D'Arrigo;37.799561;15.22775;EU;CTFFD
Calatagan (Hacienda Bigaa);325996;PH-0093;--;small_airport;Calatagan Airstrip;13.844372;120.63396;AS;--
Calbayog;5734;RPVC;CYP;medium_airport;Calbayog Airport;12.07269955;124.5449982;AS;--
Calbe;29081;EDOM;--;small_airport;Klein Mühlingen Airport;51.94749832;11.76972198;EU;--
Calchaqui;318243;AR-0515;--;small_airport;Calchaqui Airport;-29.85167;-60.29194;SA;CCI
Calchin;298325;CSA;--;small_airport;Aerocampo CSA airport;-31.66145444;-63.27713013;SA;CSA
Calcot;319081;GB-0337;--;small_airport;Calcot Airfield;51.794453;-1.835485;EU;--
Caldas de Reis;309930;ES-0013;--;small_airport;Godos Airport;42.5787;-8.6968;EU;--
Caldas Novas;35414;SBCN;CLV;small_airport;Nelson Ribeiro Guimarães Airport;-17.72529984;-48.60749817;SA;--
Caldera;6010;SCCL;--;small_airport;Caldera Airport;-27.0781002;-70.79530334;SA;--
Caldwell;6598;01K;--;small_airport;Caldwell Municipal Airport;37.03609848;-97.58640289;NA;01K
Caldwell;14387;7TA5;--;small_airport;Weber Ranch Airport;30.58709908;-96.63410187;NA;7TA5
Caldwell;17778;ID00;--;small_airport;Hubler Field;43.6957016;-116.6380005;NA;ID00
Caldwell;19476;KCDW;CDW;small_airport;Essex County Airport;40.87519836;-74.28140259;NA;CDW
Caldwell;19778;KEUL;--;small_airport;Caldwell Industrial Airport;43.64189911;-116.6360016;NA;EUL
Caldwell;20119;KI10;--;small_airport;Noble County Airport;39.80099869;-81.53630066;NA;I10
Caldwell;20976;KRWV;--;small_airport;Caldwell Municipal Airport;30.51549911;-96.70410156;NA;RWV
Caledon;326496;FACG;--;small_airport;Caledon Airfield;-34.259523;19.416214;AF;--
Caledonia;7341;0MO2;--;small_airport;Short-N-Ruff Airport;37.7867012;-90.78009796;NA;0MO2
Caledonia;12084;56IL;--;small_airport;Lee Creek Airport;42.46250153;-88.875;NA;56IL
Caledonia;19497;KCHU;--;small_airport;Houston County Airport;43.59640121;-91.50389862;NA;CHU
Caledonia;324882;US-0648;--;small_airport;Shockly Field;33.612916;-88.368611;NA;2MS3
Calera;23817;OK90;--;small_airport;Boatner Field;33.90200043;-96.47219849;NA;OK90
Caleras/El Triunfo;42083;MHJQ;--;small_airport;Joya Del Quebracho Airport;14.83888912;-86.96221924;NA;--
Caleta Chañaral De Aceituno;45061;SCGV;--;small_airport;Punta Gaviota Airport;-29.084444;-71.467222;SA;--
Caleta Olivia;35401;AR-0007;CVI;small_airport;Caleta Olivia Airport;-46.43180084;-67.51860046;SA;CAO
Caleta Tortel;39114;SCCR;--;small_airport;Enrique Mayer Soto Airport;-47.78777695;-73.52027893;SA;--
Caleufu;38749;AR-0074;--;small_airport;Caleufu Airport;-40.39390182;-70.96330261;SA;--
Calexico;12810;61CL;--;small_airport;Johnson Brothers Airport;32.67340088;-115.5589981;NA;61CL
Calexico;3474;KCXL;CXL;small_airport;Calexico International Airport;32.66949844;-115.5130005;NA;CXL
Calgary 2;1014;CFX2;--;small_airport;Calgary / Okotoks Air Park;50.73529816;-113.9349976;NA;CFX2
Calgary 3;46532;CRF4;--;small_airport;Calgary / Okotoks (Rowland Field);50.76472222;-113.9580556;NA;CRF4
Calgary 4;300229;CRS3;--;small_airport;Calgary / Christiansen Field;50.79947965;-114.0512609;NA;CRS3
Calgary 5;1682;CYBW;--;medium_airport;Calgary / Springbank Airport;51.1031;-114.374001;NA;--
Calgary;1973;CYYC;YYC;large_airport;Calgary International Airport;51.11389923;-114.0199966;NA;--
Calhan;12707;5V4;--;small_airport;Calhan Airport;39.04779816;-104.2919998;NA;5V4
Calhan;16654;CD23;--;small_airport;Aero Bear Field;39.19829941;-104.3290024;NA;CD23
Calhoun;11499;4KY4;--;small_airport;Moseley Field;37.59249878;-87.28109741;NA;4KY4
Calhoun;15491;96KY;--;small_airport;A & L Airport;37.55220032;-87.27140045;NA;96KY
Calhoun;19584;KCZL;--;small_airport;Tom B. David Field;34.45539856;-84.93920135;NA;CZL
Calhoun City;22377;MS76;--;small_airport;Wade Field;33.77289963;-89.24259949;NA;MS76
Calhoun Falls;18342;K0A2;--;small_airport;Hester Memorial Airport;34.0904007;-82.56790161;NA;0A2
Cali;6110;SKCL;CLO;medium_airport;Alfonso Bonilla Aragon International Airport;3.54322;-76.3816;SA;CLO
Cali;6119;SKGB;--;small_airport;Marco Fidel Suarez Air Base;3.45899;-76.4966;SA;--
Calico Rock;18660;K37T;--;small_airport;Calico Rock Izard County Airport;36.16450119;-92.14450073;NA;37T
Kozhikode;26610;VOCL;CCJ;large_airport;Calicut International Airport;11.13679981;75.95529938;AS;--
Caliente;12857;62CL;--;small_airport;Flying S Ranch Airport;35.40719986;-118.5;NA;62CL
Califon;23061;NJ16;--;small_airport;Sliker Strip;40.74906667;-74.86278611;NA;NJ16
California;22228;MO23;--;small_airport;Phillips Field;38.63339996;-92.53350067;NA;MO23
California City;20308;KL71;--;small_airport;California City Municipal Airport;35.15119934;-118.0169983;NA;L71
Calilegua;32;SA24;--;small_airport;Calilegua Airport;-23.78190041;-64.74949646;SA;CLI
Calipatria;19514;KCLR;CLR;small_airport;Cliff Hatfield Memorial Airport;33.13150024;-115.5210037;NA;CLR
Callaghan;15298;90TX;--;small_airport;Callaghan Ranch Airport;27.87940025;-99.396698;NA;90TX
Callao;15228;8VA2;--;small_airport;Shivok Airport;38.00899887;-76.56300354;NA;8VA2
Callaway;8530;1NE1;--;small_airport;Paul Ridder Ranch Airport;41.28329849;-100.0500031;NA;1NE1
Callaway;8531;1NE2;--;small_airport;Witthuhn Airport;41.32500076;-99.917099;NA;1NE2
Callaway;13432;6NE9;--;small_airport;Hoesel Airport;41.26810074;-99.88790131;NA;6NE9
Callejas;40188;SVLL;--;small_airport;Callejas Airport;8.008333206;-69.62666321;SA;--
Calliham;15331;91TX;--;small_airport;Paisano Ranch Airport;28.39690018;-98.3628006;NA;91TX
Calling Lake;958;CFK4;--;small_airport;Calling Lake Airport;55.31669998;-113.25;NA;CFK4
Caloto;40985;SK-138;--;small_airport;La Arrobleda Airport;3.125;-76.431667;SA;LAR
Caloto;40984;SK-139;--;small_airport;La Cabaña Airport;3.04428;-76.4106;SA;CTO
Calpine;16569;CA38;--;small_airport;Totem Pole Ranch Airport;39.65129852;-120.439003;NA;CA38
Caltagirone (CT);319839;IT-0367;--;small_airport;Aviosuperficie Bosco di Mezzo;37.1523;14.59928;EU;CT13
Calumet;11217;47OK;--;small_airport;Harman Airport;35.58369827;-98.0401001;NA;47OK
Caluso (TO);308710;IT-0074;--;small_airport;Campo di Volo Carolina;45.253154;7.898977;EU;TOCAL
Caluya;313724;RPSR;--;small_airport;Semirara Airport;12.07522;121.38847;AS;--
Calvagese della Riviera (BS);320806;IT-0476;--;small_airport;Aviosuperficie Carzago Riviera;45.516789;10.464759;EU;BSCAR
Calvert City;20428;KM34;--;small_airport;Kentucky Dam State Park Airport;37.00979;-88.299403;NA;M34
Calverton;12195;58VA;--;small_airport;Walnut Hill Airport;38.5951004;-77.64610291;NA;58VA
Calverton;323212;GB-0504;--;small_airport;Salterford Farm Airfield;53.0617449;-1.0942177;EU;--
Calverton;18678;K3C8;CTO;small_airport;Calverton Executive Airpark;40.9151001;-72.79190063;NA;3C8
Calvi;28917;LFKD;--;small_airport;Sollières Sardières Airport;45.25640106;6.801390171;EU;--
Calvi/Sainte-Catherine;4124;LFKC;CLY;medium_airport;Calvi-Sainte-Catherine Airport;42.5244444;8.7930556;EU;--
Calvin;12634;5PN8;--;small_airport;Lincoln Farms Airport;40.32889938;-78.04499817;NA;5PN8
Calvinia;2776;FACV;--;small_airport;Calvinia Airport;-31.50029945;19.72590065;AF;--
Calvisano (BS);316152;IT-0135;--;small_airport;"Campo di Volo ""La Zappaglia""";45.326667;10.378056;EU;BSCLV
Calzada de Valdunciel;321608;ES-0207;--;small_airport;Aeródromo Calzada de Valdunciel;41.07545;-5.7280355;EU;--
Calzada Larga;5332;MP23;--;small_airport;Calzada Larga Airport;9.166279793;-79.54509735;NA;MP23
Cam+Motor;31225;FVCM;--;small_airport;Cam+Motor Airport;-18.299999;29.979444;AF;--
Camabatela;31191;FNCM;--;small_airport;Camabatela Airport;-8.217000008;15.36699963;AF;--
Camaçari;37070;SNEE;--;small_airport;Jauá Airport;-12.805859;-38.243752;SA;--
Camacho;39487;SLCM;--;small_airport;Camacho Airport;-11.505;-67.6847;SA;--
Camacupa;318522;AO-0027;--;small_airport;Camacupa Airport;-12.021878;17.453693;AF;--
Camaguey;4834;MUCM;CMW;medium_airport;Ignacio Agramonte International Airport;21.42029953;-77.84750366;NA;--
Camana;32346;SPAM;--;small_airport;Camana Airport;-16.63299942;-72.68299866;SA;--
Camanducaia;37072;SNEJ;--;small_airport;Monte Verde Airport;-22.85972214;-46.03749847;SA;--
Camapuã;36298;SIUR;--;small_airport;Fazenda Ribeirão Airport;-19.60750008;-53.49972153;SA;--
Camapuã;36497;SJDY;--;small_airport;Fazenda da Barra Airport;-18.66305542;-54.06861115;SA;--
Camapuã;37397;SSBA;--;small_airport;Fazenda Bela Vista Airport;-19.03194427;-53.67111206;SA;--
Camapuã;435;SSBE;--;small_airport;Camapuã Airport;-19.59840012;-54.02109909;SA;SSBE
Camapuã;37435;SSDJ;--;small_airport;Fazenda Bonanza Airport;-19.05083275;-54.06499863;SA;--
Camapuã;37525;SSJL;--;small_airport;Fazenda Jamaica Airport;-19.34777832;-53.77000046;SA;--
Camapuã;37669;SSTU;--;small_airport;Fazenda Jauru Airport;-18.72999954;-54.10499954;SA;--
Camapuã;42736;SWQQ;--;small_airport;Fazenda Fundão Alegre Airport;-18.62805557;-54.10388947;SA;--
Camaquã;36567;SJGX;--;small_airport;Da Praia Velha Airport;-31.12666702;-51.57583237;SA;--
Camaquã;37441;SSDX;--;small_airport;Fazenda da Coxilha Airport;-31;-51.70055771;SA;--
Camarenilla;321718;ES-0219;--;small_airport;Aeródromo de Camarenilla;40.024702;-4.0712017;EU;--
Camargo;323936;MX-0483;--;small_airport;Minera La Perla Airport;28.342132;-104.515177;NA;MLP
Camargo;327797;MX-0681;--;small_airport;El Cachorro Airport;27.524145;-105.34933;NA;CHO
Camargo;330942;MX-1030;--;small_airport;San José Airport;27.848115;-104.204827;NA;SJE
Camarillo;19517;KCMA;--;small_airport;Camarillo Airport;34.21369934;-119.0940018;NA;CMA
Camas;8724;1W1;--;small_airport;Grove Field;45.62779999;-122.4039993;NA;1W1
Camatagua;40381;VE-0032;--;small_airport;Camatagua Airport;9.811459541;-66.89279938;SA;--
Camaxilo;30864;FNCX;CXM;small_airport;Camaxilo Airport;-8.373609543;18.92359924;AF;--
Cambará Do Sul;37716;SSWT;--;small_airport;Cambará Airport;-28.999722;-50.076111;SA;--
Cambellton;24834;TE26;--;small_airport;Arrow 'S' Ranch Airport;28.78359985;-98.34999847;NA;TE26
Cambria;13018;66CA;--;small_airport;Rancho San Simeon Airport;35.60770035;-121.1100006;NA;66CA
Cambridge;8216;1B8;--;small_airport;Chapin Field;43.05009842;-73.36620331;NA;1B8
Cambridge;8440;1MD1;--;small_airport;Big Oak Farm Airport;38.56900024;-76.28630066;NA;1MD1
Cambridge;9664;2OA6;--;small_airport;Hilltop Airport;40.08649826;-81.58820343;NA;2OA6
Cambridge;10600;3MD8;--;small_airport;Pokety Airport;38.61230087;-76.1710968;NA;3MD8
Cambridge;15814;9MN1;--;small_airport;Troll Farm Airport;45.61159897;-93.19740295;NA;9MN1
Cambridge;1395;CPE4;--;small_airport;Cambridge / Reid's Field;43.44273069;-80.23251057;NA;CPE4
Cambridge;29162;EGMA;--;small_airport;Fowlmere Airfield;52.07749939;0.061666999;EU;--
Cambridge;2473;EGSC;CBG;medium_airport;Cambridge Airport;52.205002;0.175;EU;--
Cambridge;29187;EGSN;--;small_airport;Bourn Airfield;52.210602;-0.0425;EU;--
Cambridge;17854;ID77;--;small_airport;Cuddy Meadows Airport;44.70529938;-116.8069992;NA;ID77
Cambridge;19464;KCBG;--;small_airport;Cambridge Municipal Airport;45.55749893;-93.2641983;NA;CBG
Cambridge;19472;KCDI;--;small_airport;Cambridge Municipal Airport;39.97499847;-81.57759857;NA;CDI
Cambridge;19489;KCGE;CGE;small_airport;Cambridge Dorchester Airport;38.53929901;-76.03040314;NA;CGE
Cambridge;19557;KCSB;--;small_airport;Cambridge Municipal Airport;40.30659866;-100.1620026;NA;CSB
Cambridge;21849;MD04;--;small_airport;Rossneck Airport;38.56890106;-76.2358017;NA;MD04
Cambridge;21925;MD82;--;small_airport;Ragged Island Airport;38.53979874;-76.27549744;NA;MD82
Cambridge;21993;ME70;--;small_airport;Greenfield Hill Airport;45.03760147;-69.47920227;NA;ME70
Cambridge;23501;OA00;--;small_airport;Taildragger Airport;40.11700058;-81.57119751;NA;OA00
Cambridge Bay;1685;CYCB;YCB;medium_airport;Cambridge Bay Airport;69.10810089;-105.1380005;NA;--
Cambridge Springs;10754;3PN6;--;small_airport;Gravel Run Airport;41.75009918;-80.08309937;NA;3PN6
Cambridge Springs;24297;PS64;--;small_airport;Morton's Airport;41.82509995;-80.0789032;NA;PS64
Camden;15290;90OI;--;small_airport;Joe Cimprich Airport;39.60419846;-84.63500214;NA;90OI
Camden;15978;9TN2;--;small_airport;Meadowlark Airport;36.16389847;-88.20529938;NA;9TN2
Camden;18378;K0M4;--;small_airport;Benton County Airport;36.01110077;-88.12329865;NA;0M4
Camden;18944;K61A;--;small_airport;Camden Municipal Airport;31.97970009;-87.3391037;NA;61A
Camden;19471;KCDH;CDH;small_airport;Harrell Field;33.62279892;-92.76339722;NA;CDH
Camden;19473;KCDN;CDN;small_airport;Woodward Field;34.28359985;-80.56490326;NA;CDN
Camden;21947;ME14;--;small_airport;Bald Mountain Airport;44.23059845;-69.12310028;NA;ME14
Camden;23733;OI89;--;small_airport;Mite Airport;39.6495018;-84.62999725;NA;OI89
Camden East;300313;CA-0506;--;small_airport;Newburgh - R.S. (Bob) Clapp Memorial Airstrip;44.354603;-76.854515;NA;--
Camden East;46478;CCE6;--;small_airport;Camden East Airstrip;44.32578333;-76.7925;NA;CCE6
Camden East;314914;CVL3;--;small_airport;Camden East / Varty Lake Airport;44.409;-76.8051;NA;CVL3
Camdenton;9014;24MO;--;small_airport;Mistwood Airport;38.13339996;-92.83350372;NA;24MO
Camdenton;20007;KH21;--;small_airport;Camdenton Memorial Airport;37.974024;-92.691254;NA;OZS
Camembe;31189;FNCB;--;small_airport;Camembe Airport;-8.133000374;14.5;AF;--
Cameri (NO);4346;LIMN;--;medium_airport;Cameri Air Base [MIL];45.529598;8.66922;EU;NO08
Cameron;8425;1LS5;--;small_airport;Cameron Airstrip;29.80330086;-93.33460236;NA;1LS5
Cameron;45694;84NC;--;small_airport;Rooster Field;35.273333;-79.248611;NA;84NC
Cameron;15063;8NC1;--;small_airport;Dean Field;35.376301;-79.240898;NA;8NC1
Cameron;19792;KEZZ;--;small_airport;Cameron Memorial Airport;39.7276001;-94.27639771;NA;EZZ
Cameron;21147;KT35;--;small_airport;Cameron Municipal Airpark;30.87940025;-96.97109985;NA;T35
Cameron;22232;MO27;--;small_airport;Ccc Airport;39.73529816;-94.19270325;NA;MO27
Cameron;23416;NY34;--;small_airport;Randall's Roost Airport;42.16220093;-77.42749786;NA;NY34
Cameron;24401;SC03;--;small_airport;Mc Neil Airport;33.55709839;-80.64839935;NA;SC03
Cameron Park;20700;KO61;--;small_airport;Cameron Park Airport;38.683998;-120.987999;NA;O61
Cametá;316486;CMT;CMT;small_airport;New Cametá Airport;-2.2468;-49.56;SA;--
Camiare;314385;BO-0008;--;small_airport;Camiare Airport;-13.9698;-65.6699;SA;--
Camilla;19578;KCXU;--;small_airport;Camilla Mitchell County Airport;31.21290016;-84.23680115;NA;CXU
Camillus;20668;KNY2;--;small_airport;Camillus Airport;43.08340073;-76.28299713;NA;NY2
Camiri;29751;SLCA;CAM;small_airport;Camiri Airport;-20.00639915;-63.52780151;SA;--
Camocim;30833;SNWC;CMC;small_airport;Camocim Airport;-2.896179914;-40.85800171;SA;--
Camopi;318337;GF-0004;--;small_airport;Vila Brasil Airport;3.172675;-52.33615;SA;--
Camp Asahikawa;5542;RJCA;--;small_airport;Asahikawa Airfield;43.794734;142.365432;AS;--
Camp Blanding Mil Res(Starke);18573;K2CB;--;small_airport;Camp Blanding Army Air Field/NG Airfield;29.95249939;-81.97969818;NA;2CB
Camp Bondsteel;316471;XK-0001;--;medium_airport;KFOR Base Airfield;42.346522;21.19432;EU;--
Camp Buehring;5221;OKDI;--;small_airport;Udairi Army Air Field;29.69759941;47.43600082;AS;--
Camp Crook;15102;8OA5;--;small_airport;Camp Crook Municipal Airport;45.56669998;-103.9840012;NA;8OA5
Camp Crook;24515;SD33;--;small_airport;Sky Ranch For Boys Airport;45.5;-104;NA;SD33
Camp Crook;24553;SD76;--;small_airport;Tennant Ranch Airport;45.82939911;-103.9449997;NA;SD76
Camp Dawson (Kingwood);18696;K3G5;--;small_airport;Dawson Army Air Field;39.45009995;-79.66639709;NA;3G5
Camp Douglas;3947;KVOK;VOK;medium_airport;Volk Field;43.93899918;-90.25340271;NA;VOK
Camp Dwyer;300672;DWR;DWR;small_airport;Dywer Airbase;31;64;AS;--
Camp Lake;11275;49C;--;small_airport;Camp Lake Airport;42.53340149;-88.15840149;NA;49C
Camp Mackall;20046;KHFF;HFF;small_airport;Mackall Army Air Field;35.036288;-79.497755;NA;HFF
Camp Nayoro;323902;JP-0039;--;small_airport;Camp Nayoro JGSDF Heliport;44.384575;142.442508;AS;--
Camp Okavango;31064;FBCO;--;small_airport;Camp Okavango Airport;-19.131115;23.102505;AF;--
Camp Pohakuloa;5456;PHSF;BSF;medium_airport;Bradshaw Army Airfield;19.76009941;-155.5540009;NA;BSF
Camp Ripley;20978;KRYM;--;small_airport;Ray S Miller Army Air Field;46.09120178;-94.36049652;NA;RYM
Camp Roberts;16593;CA62;--;small_airport;Mc Millan Assault Strip;35.71910095;-120.7679977;NA;CA62
Camp Robinson/Little Rock;20913;KRBM;--;small_airport;Robinson Army Air Field;34.85010147;-92.30020142;NA;RBM
Camp Springs;3364;KADW;ADW;large_airport;Joint Base Andrews;38.810799;-76.866997;NA;ADW
Camp Verde;8129;19AZ;--;small_airport;Montezuma Airport;34.60499954;-111.8649979;NA;19AZ
Camp Williams;25251;UT08;--;small_airport;Camp Williams Airfield;40.43190002;-111.9309998;NA;UT08
Camp Wood;10035;33AZ;--;small_airport;Yolo Ranch Airport;34.79859924;-112.9700012;NA;33AZ
Camp Wood;24886;TE78;--;small_airport;Fossil Creek Ranch Airport;29.56870079;-99.97450256;NA;TE78
Campagnano (RM);320629;IT-0469;--;small_airport;Aviosuperficie La Celsetta;42.121667;12.360556;EU;RMCMP
Campbell;9932;30NE;--;small_airport;Nebraskaland Aviation Airport;40.355803;-98.685817;NA;30NE
Campbell;18650;K34M;--;small_airport;Campbell Municipal Airport;36.48619843;-90.00839996;NA;34M
Campbell;25028;TS11;--;small_airport;Glenmar Airport;33.10710144;-95.93000031;NA;TS11
Campbell River;1675;CYBL;YBL;medium_airport;Campbell River Airport;49.950802;-125.271004;NA;YBL
Campbellpore;41629;PK-CWP;CWP;small_airport;Campbellpore Airport;33.76670074;72.36689758;AS;--
Campbellsville;19226;KAAS;--;small_airport;Taylor County Airport;37.35829926;-85.30940247;NA;AAS
Campbellton;7631;165;--;small_airport;74 Ranch Airport;28.68490028;-98.38279724;NA;165
Campbellton;310048;US-0234;--;small_airport;Watson Airport;30.95269966;-85.41739655;NA;--
Campbeltown;2411;EGEC;CAL;medium_airport;Campbeltown Airport;55.43719864;-5.686389923;EU;--
Campeche;4700;MMCP;CPE;medium_airport;Ingeniero Alberto Acuña Ongay International Airport;19.81679916;-90.50029755;NA;--
Campeche;319037;MX-0174;--;small_airport;La Laguna Airport;19.80858;-90.138868;NA;LLH
Campero;39416;SLAQ;--;small_airport;Aiquile Airport;-18.2154007;-65.18779755;SA;--
Câmpia Turzii;4478;LRCT;--;medium_airport;Câmpia Turzii Air Base;46.50230026;23.8859005;EU;--
Campiglia Marittima;320364;IT-0441;--;small_airport;Campo di Volo Campiglia;43.019437;10.594659;EU;LI11
Campillos;320752;ES-0097;--;small_airport;Aeródromo de Campillos;39.94135;-1.530533;EU;--
Campina Grande;5926;SBKG;CPV;medium_airport;Presidente João Suassuna Airport;-7.26992;-35.8964;SA;--
Campina Grande;37137;SNKB;--;small_airport;Aeroclube Airport;-7.178332806;-35.99027634;SA;--
Campina Verde;29752;SNCV;0;small_airport;Campina Verde Airport;-19.53809929;-49.49499893;SA;--
Campinápolis;46189;SDZX;--;small_airport;Fazenda Suri Airport;-14.815556;-53.133056;SA;SDZX
Campinápolis;316501;SWXE;--;small_airport;PCH Paranatinga II Airport;-13.867;-53.25;SA;SWXE
Sao Paulo Viracopos/ Campinas;5927;SBKP;VCP;medium_airport;Viracopos International Airport;-23.00740051;-47.1344986;SA;--
Campinas;148;SDAM;CPQ;small_airport;Amarais Airport;-22.85919952;-47.10820007;SA;SDAM
Campiña;41067;SK-422;HRR;small_airport;Herrera Airport;3.216667;-75.85;SA;HRR
Campo;318387;CM-0001;--;small_airport;Campo Airport;2.341137;9.847089;AF;--
Campo Alegre;40930;SK-232;--;small_airport;Campo Alegre Airport;2.663056;-75.34;SA;CMP
Campo Alegre;40931;SK-234;--;small_airport;El Limonar Airport;2.626944;-75.356944;SA;ELH
Campo Alegre;40929;SK-235;--;small_airport;El Viso Airport;2.734167;-75.331944;SA;CUM
Campo Alegre;37281;SNUP;--;small_airport;Usina Porto Rico Airport;-9.802778244;-36.22249985;SA;--
Campo Alegre de Goiás;334034;BR-0635;--;small_airport;Fazenda Copacabana Airport;-17.416679;-47.825128;SA;--
Campo Alegre De Goiás;35899;SICW;--;small_airport;Fazenda Santa Fé Airport;-17.46388817;-47.83166885;SA;--
Campo Alegre De Goiás;36355;SIXF;--;small_airport;Fazenda Soledade Airport;-17.38333321;-47.53555679;SA;--
Campo Alegre De Lourdes;502;SSRK;--;small_airport;Campo Alegre de Lourdes Airport;-9.513910294;-42.99509811;SA;SSRK
Campo Arenal;21;SA11;--;small_airport;Campo Arenal Airport;-27.07229996;-66.58609772;SA;CAL
Campo Belo;289;SNCA;--;small_airport;Campo Belo Airport;-20.89229965;-45.33509827;SA;SNCA
Campo de Mayo;5779;SADO;--;small_airport;Campo De Mayo Airport MIL;-34.5344;-58.6717;SA;CPO
Campo Do Meio;29749;SNCE;0;small_airport;Campo do Meio Airport;-21.10610008;-45.80469894;SA;--
Campo Florido;36034;SIIU;--;small_airport;Santa Marta Airport;-19.64361191;-48.70083237;SA;--
Campo Florido;36234;SIRS;--;small_airport;Fazenda São Sebastião Airport;-19.64249992;-48.78944397;SA;--
Campo Florido;37155;SNLF;--;small_airport;Filial Campo Florido Airport;-19.81388855;-48.73888779;SA;--
Campo Formoso;136;SB26;--;small_airport;JMF Airport;-10.4955;-40.4874;SA;--
Campo Grande 2;331773;BR-0460;--;small_airport;Fazenda Cedro Airport;-20.761963;-54.447852;SA;MS0201
Campo Grande;5883;SBCG;CGR;medium_airport;Campo Grande Airport;-20.46870041;-54.67250061;SA;--
Campo Grande 3;35706;SDRH;--;small_airport;Fazenda Chaparral Airport;-20.84444427;-54.5261116;SA;--
Campo Grande 4;35931;SIEF;--;small_airport;Fazenda São José Airport;-20.57333374;-54.71694565;SA;--
Campo Grande 5;36144;SINS;--;small_airport;Fazenda Cachoeira do Lontra Airport;-21.28833389;-53.71055603;SA;--
Campo Grande 6;44721;SIUQ;--;small_airport;Fazenda Primavera Airport;-20.97750092;-54.33416748;SA;--
Campo Grande 7;36944;SJWI;--;small_airport;Fazenda Flor Airport;-21.49694443;-53.74972153;SA;--
Campo Grande 8;37393;SSAR;--;small_airport;Fazenda Jacaré Airport;-21.50305557;-53.96749878;SA;--
Campo Grande 9;433;SSAY;--;small_airport;Sítio Pouso do Aviador Airport;-20.4885006;-54.48289871;SA;SSAY
Campo Grande 10;37424;SSCS;--;small_airport;Estância Ema Airport;-20.61972237;-54.7219429;SA;--
Campo Grande 11;37461;SSFJ;--;small_airport;Fazenda Retiro da Cachoeira Airport;-20.8077774;-54.61972046;SA;--
Campo Grande 12;37507;SSIE;--;small_airport;Teruel Ipanema Estância Airport;-20.59944344;-54.60250092;SA;--
